% Model:              Sample_ExBprobe_E.mph
% Version:            COMSOL 6.3.0.290
% Date:               Mar 17 2026, 17:12
% Dimension:          3
% Nodes:              24321
% Expressions:        147
% Description:        x-coordinate, y-coordinate, z-coordinate, Electric field, x-component, Electric field, y-component, Electric field, z-component, Electric potential
% Length unit:        m
% x (m),y (m),z (m),es.Ex (V/m),es.Ey (V/m),es.Ez (V/m),V (V)
0.0010000,0.0020000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0020000,0.0020000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0030000,0.0020000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0040000,0.0020000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0050000,0.0020000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0050000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0040000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0030000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0020000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0010000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-2.7105E-20,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0010000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0020000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0030000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0040000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0050000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0050000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0040000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0030000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0020000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0010000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
7.5856E-20,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0010000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0020000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0030000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0040000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0050000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0050000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0040000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0030000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0020000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0010000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
2.7105E-19,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0010000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0020000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0030000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0040000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0050000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0050000,-0.0050000,-0.099000,-2.7765E-22,-1.8850E-22,-2.3679E-8,6.5722E-25
-0.0040000,-0.0050000,-0.099000,-1.9674E-22,-2.8401E-22,-2.9241E-8,8.1161E-25
-0.0030000,-0.0050000,-0.099000,-1.6398E-22,-2.9007E-22,-3.6069E-8,1.0011E-24
-0.0020000,-0.0050000,-0.099000,-1.1382E-22,-3.0103E-22,-4.1274E-8,1.1456E-24
-0.0010000,-0.0050000,-0.099000,-5.3890E-23,-3.0980E-22,-4.4506E-8,1.2353E-24
-4.8052E-20,-0.0050000,-0.099000,-5.3890E-23,-3.0980E-22,-4.6447E-8,1.2892E-24
0.0010000,-0.0050000,-0.099000,1.2854E-22,-2.9425E-22,-4.6060E-8,1.3110E-24
0.0020000,-0.0050000,-0.099000,1.2298E-22,-2.8107E-22,-4.1696E-8,1.1683E-24
0.0030000,-0.0050000,-0.099000,1.2300E-22,-2.9903E-22,-3.7331E-8,1.0484E-24
0.0040000,-0.0050000,-0.099000,2.1406E-22,-2.3782E-22,-3.0180E-8,8.2673E-25
0.0050000,-0.0050000,-0.099000,2.1657E-22,-2.4243E-22,-2.2483E-8,6.1559E-25
-0.0050000,-0.0040000,-0.099000,-2.7765E-22,-1.8850E-22,-3.0470E-8,8.4572E-25
-0.0040000,-0.0040000,-0.099000,-2.4832E-22,-2.2497E-22,-3.8451E-8,1.0672E-24
-0.0030000,-0.0040000,-0.099000,-2.2008E-22,-2.2008E-22,-4.6225E-8,1.2830E-24
-0.0020000,-0.0040000,-0.099000,-1.9474E-22,-2.2959E-22,-5.3321E-8,1.4799E-24
-0.0010000,-0.0040000,-0.099000,-8.6932E-23,-2.9085E-22,-5.5333E-8,1.5358E-24
-8.6221E-20,-0.0040000,-0.099000,2.8189E-23,-2.9934E-22,-5.7164E-8,1.5866E-24
0.0010000,-0.0040000,-0.099000,7.4622E-23,-2.8996E-22,-5.5326E-8,1.5356E-24
0.0020000,-0.0040000,-0.099000,1.3782E-22,-2.7062E-22,-5.2113E-8,1.4464E-24
0.0030000,-0.0040000,-0.099000,2.2939E-22,-2.1983E-22,-4.6988E-8,1.3042E-24
0.0040000,-0.0040000,-0.099000,2.1284E-22,-2.3423E-22,-3.8976E-8,1.0670E-24
0.0050000,-0.0040000,-0.099000,2.6643E-22,-2.1416E-22,-3.0669E-8,8.5122E-25
-0.0050000,-0.0030000,-0.099000,-2.8942E-22,-1.5541E-22,-3.6804E-8,1.0215E-24
-0.0040000,-0.0030000,-0.099000,-2.8942E-22,-1.5541E-22,-4.7232E-8,1.3109E-24
-0.0030000,-0.0030000,-0.099000,-2.1844E-22,-2.0148E-22,-5.4101E-8,1.5016E-24
-0.0020000,-0.0030000,-0.099000,-1.8684E-22,-2.0828E-22,-6.1338E-8,1.7025E-24
-0.0010000,-0.0030000,-0.099000,-1.1764E-22,-2.7359E-22,-6.7096E-8,1.8623E-24
0.0000,-0.0030000,-0.099000,-1.3867E-23,-3.3265E-22,-6.9373E-8,1.9255E-24
0.0010000,-0.0030000,-0.099000,7.2552E-23,-2.9758E-22,-6.5909E-8,1.8293E-24
0.0020000,-0.0030000,-0.099000,1.6945E-22,-2.4172E-22,-6.1099E-8,1.6958E-24
0.0030000,-0.0030000,-0.099000,2.2939E-22,-2.1983E-22,-5.4908E-8,1.5240E-24
0.0040000,-0.0030000,-0.099000,2.3300E-22,-1.8858E-22,-4.6516E-8,1.2911E-24
0.0050000,-0.0030000,-0.099000,2.9319E-22,-1.4914E-22,-3.7087E-8,1.0132E-24
-0.0050000,-0.0020000,-0.099000,-2.9823E-22,-1.5140E-22,-4.0733E-8,1.1306E-24
-0.0040000,-0.0020000,-0.099000,-2.9823E-22,-1.5140E-22,-5.1478E-8,1.4288E-24
-0.0030000,-0.0020000,-0.099000,-2.4202E-22,-1.7450E-22,-6.1168E-8,1.6977E-24
-0.0020000,-0.0020000,-0.099000,-2.7784E-22,-1.8050E-22,-7.2806E-8,2.0208E-24
-0.0010000,-0.0020000,-0.099000,-1.1643E-22,-2.8323E-22,-7.7274E-8,2.1448E-24
1.6941E-21,-0.0020000,-0.099000,-2.9940E-21,1.7593E-21,-8.1393E-8,1.5647E-24
0.0010000,-0.0020000,-0.099000,2.6298E-21,-8.3454E-22,-8.0781E-8,2.7803E-24
0.0020000,-0.0020000,-0.099000,1.9358E-22,-2.2721E-22,-7.1321E-8,1.9796E-24
0.0030000,-0.0020000,-0.099000,2.4897E-22,-1.9831E-22,-6.1960E-8,1.7197E-24
0.0040000,-0.0020000,-0.099000,2.5986E-22,-1.6340E-22,-5.2790E-8,1.4652E-24
0.0050000,-0.0020000,-0.099000,2.9839E-22,-1.4761E-22,-4.2403E-8,1.1769E-24
-0.0050000,-0.0010000,-0.099000,-3.2241E-22,-5.2353E-23,-4.4920E-8,1.2468E-24
-0.0040000,-0.0010000,-0.099000,-2.8306E-22,-6.0565E-23,-5.5589E-8,1.5429E-24
-0.0030000,-0.0010000,-0.099000,-2.8863E-22,-5.8218E-23,-6.5914E-8,1.8295E-24
-0.0020000,-0.0010000,-0.099000,-1.3945E-21,-7.0092E-22,-7.8892E-8,2.2832E-24
-0.0010000,-0.0010000,-0.099000,-1.5423E-8,-1.7568E-8,-5.0617E-8,2.1786E-11
3.7269E-20,-0.0010000,-0.099000,1.7806E-9,-1.2498E-8,-4.7159E-8,3.0312E-11
0.0010000,-0.0010000,-0.099000,1.8499E-8,-1.5095E-8,-5.1043E-8,2.2075E-11
0.0020000,-0.0010000,-0.099000,3.1422E-22,-1.5136E-22,-7.7797E-8,2.1642E-24
0.0030000,-0.0010000,-0.099000,2.6828E-22,-1.0902E-22,-6.6541E-8,1.8469E-24
0.0040000,-0.0010000,-0.099000,2.8841E-22,-5.0527E-23,-5.5905E-8,1.5517E-24
0.0050000,-0.0010000,-0.099000,3.1670E-22,-5.9093E-23,-4.4866E-8,1.2453E-24
-0.0050000,-1.6263E-19,-0.099000,-2.9343E-22,1.3148E-23,-4.6907E-8,1.3019E-24
-0.0040000,-6.8487E-21,-0.099000,-2.8830E-22,-2.1109E-23,-5.7053E-8,1.5835E-24
-0.0030000,-2.7105E-20,-0.099000,-3.6287E-22,-3.1319E-23,-6.9700E-8,1.9346E-24
-0.0020000,5.5505E-20,-0.099000,2.6948E-21,-2.1695E-21,-7.8492E-8,2.3557E-24
-0.0010000,-8.4247E-21,-0.099000,-1.3666E-8,-2.7888E-10,-4.8474E-8,3.0295E-11
2.7105E-20,2.7105E-20,-0.099000,2.0293E-10,8.8200E-11,-4.5716E-8,3.7047E-11
0.0010000,-1.3553E-20,-0.099000,1.3262E-8,-4.5466E-10,-4.7626E-8,3.0309E-11
0.0020000,-1.5407E-32,-0.099000,5.7959E-21,-5.5243E-21,-8.2898E-8,3.5490E-24
0.0030000,5.4210E-20,-0.099000,3.9771E-22,2.2224E-23,-6.8569E-8,1.9032E-24
0.0040000,-1.2197E-19,-0.099000,2.9297E-22,4.5208E-23,-5.7175E-8,1.5869E-24
0.0050000,-1.8129E-19,-0.099000,3.0795E-22,3.6624E-23,-4.6004E-8,1.2769E-24
-0.0050000,0.0010000,-0.099000,-3.0820E-22,1.0485E-22,-4.5948E-8,1.2753E-24
-0.0040000,0.0010000,-0.099000,-2.9092E-22,5.9826E-23,-5.6666E-8,1.5728E-24
-0.0030000,0.0010000,-0.099000,-3.2330E-22,7.1192E-23,-6.5938E-8,1.8301E-24
-0.0020000,0.0010000,-0.099000,-3.2330E-22,7.1192E-23,-7.7586E-8,2.1534E-24
-0.0010000,0.0010000,-0.099000,-1.7763E-8,1.2848E-8,-5.0605E-8,2.1855E-11
-1.3553E-19,0.0010000,-0.099000,-2.3502E-10,1.5737E-8,-4.8931E-8,2.9633E-11
0.0010000,0.0010000,-0.099000,1.8133E-8,1.5183E-8,-5.0665E-8,2.1936E-11
0.0020000,0.0010000,-0.099000,3.0606E-22,2.0546E-22,-7.7756E-8,2.1582E-24
0.0030000,0.0010000,-0.099000,2.9031E-22,8.5614E-23,-6.5890E-8,1.8288E-24
0.0040000,0.0010000,-0.099000,2.9031E-22,8.5614E-23,-5.5431E-8,1.5385E-24
0.0050000,0.0010000,-0.099000,3.1441E-22,4.6047E-23,-4.4497E-8,1.2350E-24
-0.0050000,0.0020000,-0.099000,-3.0820E-22,1.0485E-22,-4.2171E-8,1.1705E-24
-0.0040000,0.0020000,-0.099000,-2.5407E-22,1.2759E-22,-5.2359E-8,1.4532E-24
-0.0030000,0.0020000,-0.099000,-2.2053E-22,1.8375E-22,-6.0787E-8,1.6872E-24
-0.0020000,0.0020000,-0.099000,-2.9349E-22,2.4886E-22,-7.0749E-8,1.9637E-24
-0.0010000,0.0020000,-0.099000,-3.1751E-21,-2.7245E-21,-7.7000E-8,5.3520E-25
4.1909E-19,0.0020000,-0.099000,4.0177E-21,-3.4930E-22,-8.1890E-8,-3.0899E-24
0.0010000,0.0020000,-0.099000,1.5387E-22,3.1109E-22,-7.6911E-8,2.1347E-24
0.0020000,0.0020000,-0.099000,1.5387E-22,3.1109E-22,-7.1368E-8,1.9808E-24
0.0030000,0.0020000,-0.099000,2.4534E-22,1.5969E-22,-6.1421E-8,1.7048E-24
0.0040000,0.0020000,-0.099000,2.7652E-22,1.3458E-22,-5.1015E-8,1.4159E-24
0.0050000,0.0020000,-0.099000,2.7652E-22,1.3458E-22,-4.1052E-8,1.1394E-24
-0.0050000,0.0030000,-0.099000,-2.6881E-22,1.9939E-22,-3.6656E-8,1.0174E-24
-0.0040000,0.0030000,-0.099000,-2.2236E-22,2.3870E-22,-4.6436E-8,1.2889E-24
-0.0030000,0.0030000,-0.099000,-2.3084E-22,1.8829E-22,-5.4166E-8,1.5034E-24
-0.0020000,0.0030000,-0.099000,-1.9146E-22,2.0332E-22,-6.1089E-8,1.6956E-24
-0.0010000,0.0030000,-0.099000,-9.3528E-23,2.8225E-22,-6.5085E-8,1.8065E-24
6.9397E-20,0.0030000,-0.099000,-4.6330E-23,2.8369E-22,-6.7472E-8,1.8727E-24
0.0010000,0.0030000,-0.099000,1.3932E-22,2.6914E-22,-6.5651E-8,1.8222E-24
0.0020000,0.0030000,-0.099000,1.5962E-22,2.3054E-22,-6.0359E-8,1.6753E-24
0.0030000,0.0030000,-0.099000,1.9458E-22,2.2236E-22,-5.3562E-8,1.4866E-24
0.0040000,0.0030000,-0.099000,2.7739E-22,1.7311E-22,-4.4948E-8,1.2476E-24
0.0050000,0.0030000,-0.099000,2.7335E-22,1.7205E-22,-3.6058E-8,1.0008E-24
-0.0050000,0.0040000,-0.099000,-2.6881E-22,1.9939E-22,-2.9472E-8,8.1801E-25
-0.0040000,0.0040000,-0.099000,-2.1579E-22,2.3417E-22,-3.7881E-8,1.0514E-24
-0.0030000,0.0040000,-0.099000,-1.9027E-22,2.4677E-22,-4.5575E-8,1.2650E-24
-0.0020000,0.0040000,-0.099000,-1.1791E-22,3.1229E-22,-5.1662E-8,1.4339E-24
-0.0010000,0.0040000,-0.099000,-9.3518E-23,2.8574E-22,-5.4869E-8,1.5229E-24
1.8575E-20,0.0040000,-0.099000,-5.0174E-23,2.9384E-22,-5.7199E-8,1.5876E-24
0.0010000,0.0040000,-0.099000,1.3504E-22,2.6023E-22,-5.5979E-8,1.5537E-24
0.0020000,0.0040000,-0.099000,1.3504E-22,2.6023E-22,-5.1114E-8,1.4187E-24
0.0030000,0.0040000,-0.099000,1.7121E-22,2.6998E-22,-4.5027E-8,1.2498E-24
0.0040000,0.0040000,-0.099000,2.7739E-22,1.7311E-22,-3.8711E-8,1.0744E-24
0.0050000,0.0040000,-0.099000,2.7849E-22,2.0193E-22,-2.9816E-8,8.2755E-25
-0.0050000,0.0050000,-0.099000,-2.0515E-22,2.6849E-22,-2.2248E-8,6.1750E-25
-0.0040000,0.0050000,-0.099000,-2.0515E-22,2.6849E-22,-2.9639E-8,8.2265E-25
-0.0030000,0.0050000,-0.099000,-1.1472E-22,3.0228E-22,-3.6257E-8,1.0063E-24
-0.0020000,0.0050000,-0.099000,-1.1791E-22,3.1229E-22,-4.0411E-8,1.1216E-24
-0.0010000,0.0050000,-0.099000,-9.3518E-23,2.8574E-22,-4.4574E-8,1.2372E-24
-5.4210E-20,0.0050000,-0.099000,2.6009E-23,3.1812E-22,-4.4732E-8,1.2416E-24
0.0010000,0.0050000,-0.099000,2.6009E-23,3.1812E-22,-4.3794E-8,1.2155E-24
0.0020000,0.0050000,-0.099000,1.7121E-22,2.6998E-22,-4.1469E-8,1.1510E-24
0.0030000,0.0050000,-0.099000,1.3810E-22,2.9484E-22,-3.5613E-8,9.8846E-25
0.0040000,0.0050000,-0.099000,2.0925E-22,2.6094E-22,-2.8713E-8,7.9693E-25
0.0050000,0.0050000,-0.099000,2.7849E-22,2.0193E-22,-2.2540E-8,6.2562E-25
-0.0050000,-0.0050000,-0.098000,-9.3965E-9,-8.6313E-9,-2.3565E-8,2.2640E-11
-0.0040000,-0.0050000,-0.098000,-7.2874E-9,-1.0470E-8,-3.2162E-8,3.0743E-11
-0.0030000,-0.0050000,-0.098000,-6.4194E-9,-1.1707E-8,-3.9329E-8,3.7596E-11
-0.0020000,-0.0050000,-0.098000,-4.6353E-9,-1.0139E-8,-4.4810E-8,4.3123E-11
-0.0010000,-0.0050000,-0.098000,-1.5747E-9,-9.8383E-9,-4.8487E-8,4.6391E-11
-1.0842E-19,-0.0050000,-0.098000,-8.4536E-10,-1.2033E-8,-4.8644E-8,4.7601E-11
0.0010000,-0.0050000,-0.098000,2.5795E-9,-1.1187E-8,-4.7741E-8,4.6488E-11
0.0020000,-0.0050000,-0.098000,4.5069E-9,-1.0498E-8,-4.4186E-8,4.3024E-11
0.0030000,-0.0050000,-0.098000,5.8468E-9,-1.0527E-8,-3.8357E-8,3.7983E-11
0.0040000,-0.0050000,-0.098000,7.6970E-9,-8.7958E-9,-3.2180E-8,3.1180E-11
0.0050000,-0.0050000,-0.098000,8.6611E-9,-8.2599E-9,-2.3700E-8,2.3207E-11
-0.0050000,-0.0040000,-0.098000,-9.5591E-9,-7.6216E-9,-3.1614E-8,3.0552E-11
-0.0040000,-0.0040000,-0.098000,-9.1041E-9,-8.2160E-9,-4.1165E-8,3.9719E-11
-0.0030000,-0.0040000,-0.098000,-7.2785E-9,-8.7657E-9,-4.8900E-8,4.7599E-11
-0.0020000,-0.0040000,-0.098000,-4.8966E-9,-1.0158E-8,-5.4371E-8,5.3413E-11
-0.0010000,-0.0040000,-0.098000,-1.9426E-9,-1.1027E-8,-5.8274E-8,5.7153E-11
5.4210E-20,-0.0040000,-0.098000,5.7355E-10,-1.0826E-8,-5.9630E-8,5.8426E-11
0.0010000,-0.0040000,-0.098000,2.6885E-9,-1.0447E-8,-5.8642E-8,5.6984E-11
0.0020000,-0.0040000,-0.098000,5.7248E-9,-1.0004E-8,-5.4845E-8,5.3358E-11
0.0030000,-0.0040000,-0.098000,6.6687E-9,-8.8542E-9,-4.8266E-8,4.7685E-11
0.0040000,-0.0040000,-0.098000,7.9058E-9,-8.5503E-9,-4.1306E-8,4.0076E-11
0.0050000,-0.0040000,-0.098000,9.5896E-9,-7.7360E-9,-3.1797E-8,3.1303E-11
-0.0050000,-0.0030000,-0.098000,-1.0523E-8,-5.4271E-9,-3.8774E-8,3.7437E-11
-0.0040000,-0.0030000,-0.098000,-9.2641E-9,-6.5482E-9,-4.8936E-8,4.7603E-11
-0.0030000,-0.0030000,-0.098000,-7.9291E-9,-7.9294E-9,-5.6832E-8,5.5493E-11
-0.0020000,-0.0030000,-0.098000,-6.3802E-9,-8.5912E-9,-6.3904E-8,6.2609E-11
-0.0010000,-0.0030000,-0.098000,-2.5094E-9,-8.9491E-9,-6.7693E-8,6.7030E-11
1.3553E-20,-0.0030000,-0.098000,5.9233E-10,-1.0580E-8,-6.9303E-8,6.8834E-11
0.0010000,-0.0030000,-0.098000,2.8060E-9,-9.5125E-9,-6.7754E-8,6.7315E-11
0.0020000,-0.0030000,-0.098000,6.1049E-9,-8.7088E-9,-6.4070E-8,6.2584E-11
0.0030000,-0.0030000,-0.098000,7.7292E-9,-7.8969E-9,-5.7123E-8,5.6018E-11
0.0040000,-0.0030000,-0.098000,8.7774E-9,-5.7855E-9,-4.8597E-8,4.7599E-11
0.0050000,-0.0030000,-0.098000,1.0416E-8,-5.4604E-9,-3.8811E-8,3.8002E-11
-0.0050000,-0.0020000,-0.098000,-1.0688E-8,-5.3624E-9,-4.4483E-8,4.2679E-11
-0.0040000,-0.0020000,-0.098000,-1.0137E-8,-5.6068E-9,-5.5002E-8,5.3339E-11
-0.0030000,-0.0020000,-0.098000,-8.3279E-9,-6.8936E-9,-6.4627E-8,6.2553E-11
